Attendance_ID,Fellow_ID,Fellow_ID  (from Fellow_ID),Session,Year_of _imp,Date,School_ID,School_ID  (from School_ID),Supervisor_ID,Supervisor_ID (from Supervisor_ID),Attendance,absence_reason,Payment Initiated
TFW23_S_177_ANS23_School_26_Session0_45062,TFW23_S_177,TFW23_S_177,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_231_ANS23_School_26_Session0_45062,TFW23_S_231,TFW23_S_231,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_189_ANS23_School_26_Session0_45062,TFW23_S_189,TFW23_S_189,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,checked,,
TFW23_S_289_ANS23_School_26_Session0_45062,TFW23_S_289,TFW23_S_289,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_209_ANS23_School_26_Session0_45062,TFW23_S_209,TFW23_S_209,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_29,SPV23_S_29,,,
TFW23_S_262_ANS23_School_26_Session0_45062,TFW23_S_262,TFW23_S_262,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_214_ANS23_School_26_Session0_45062,TFW23_S_214,TFW23_S_214,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_168_ANS23_School_26_Session0_45062,TFW23_S_168,TFW23_S_168,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_180_ANS23_School_26_Session0_45062,TFW23_S_180,TFW23_S_180,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_290_ANS23_School_26_Session0_45062,TFW23_S_290,TFW23_S_290,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_275_ANS23_School_26_Session0_45062,TFW23_S_275,TFW23_S_275,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_179_ANS23_School_26_Session0_45062,TFW23_S_179,TFW23_S_179,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_233_ANS23_School_26_Session0_45062,TFW23_S_233,TFW23_S_233,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_278_ANS23_School_26_Session0_45062,TFW23_S_278,TFW23_S_278,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_163_ANS23_School_26_Session0_45062,TFW23_S_163,TFW23_S_163,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_215_ANS23_School_26_Session0_45062,TFW23_S_215,TFW23_S_215,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_182_ANS23_School_26_Session0_45062,TFW23_S_182,TFW23_S_182,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,,,
TFW23_S_223_ANS23_School_26_Session0_45062,TFW23_S_223,TFW23_S_223,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_260_ANS23_School_26_Session0_45062,TFW23_S_260,TFW23_S_260,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_175_ANS23_School_26_Session0_45062,TFW23_S_175,TFW23_S_175,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_225_ANS23_School_26_Session0_45062,TFW23_S_225,TFW23_S_225,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_167_ANS23_School_26_Session0_45062,TFW23_S_167,TFW23_S_167,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_238_ANS23_School_26_Session0_45062,TFW23_S_238,TFW23_S_238,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_232_ANS23_School_26_Session0_45062,TFW23_S_232,TFW23_S_232,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_268_ANS23_School_26_Session0_45062,TFW23_S_268,TFW23_S_268,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_206_ANS23_School_26_Session0_45062,TFW23_S_206,TFW23_S_206,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_237_ANS23_School_26_Session0_45062,TFW23_S_237,TFW23_S_237,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_288_ANS23_School_26_Session0_45062,TFW23_S_288,TFW23_S_288,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_172_ANS23_School_26_Session0_45062,TFW23_S_172,TFW23_S_172,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_244_ANS23_School_26_Session0_45062,TFW23_S_244,TFW23_S_244,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_266_ANS23_School_26_Session0_45062,TFW23_S_266,TFW23_S_266,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_287_ANS23_School_26_Session0_45062,TFW23_S_287,TFW23_S_287,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_195_ANS23_School_26_Session0_45062,TFW23_S_195,TFW23_S_195,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_29,SPV23_S_29,,,
TFW23_S_258_ANS23_School_26_Session0_45062,TFW23_S_258,TFW23_S_258,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_251_ANS23_School_26_Session0_45062,TFW23_S_251,TFW23_S_251,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_236_ANS23_School_26_Session0_45062,TFW23_S_236,TFW23_S_236,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_221_ANS23_School_26_Session0_45062,TFW23_S_221,TFW23_S_221,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_229_ANS23_School_26_Session0_45062,TFW23_S_229,TFW23_S_229,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_246_ANS23_School_26_Session0_45062,TFW23_S_246,TFW23_S_246,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_164_ANS23_School_26_Session0_45062,TFW23_S_164,TFW23_S_164,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_279_ANS23_School_26_Session0_45062,TFW23_S_279,TFW23_S_279,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_248_ANS23_School_26_Session0_45062,TFW23_S_248,TFW23_S_248,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_255_ANS23_School_26_Session0_45062,TFW23_S_255,TFW23_S_255,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_294_ANS23_School_26_Session0_45062,TFW23_S_294,TFW23_S_294,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_239_ANS23_School_26_Session0_45062,TFW23_S_239,TFW23_S_239,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_296_ANS23_School_26_Session0_45062,TFW23_S_296,TFW23_S_296,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_171_ANS23_School_26_Session0_45062,TFW23_S_171,TFW23_S_171,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_265_ANS23_School_26_Session0_45062,TFW23_S_265,TFW23_S_265,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_230_ANS23_School_26_Session0_45062,TFW23_S_230,TFW23_S_230,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_183_ANS23_School_26_Session0_45062,TFW23_S_183,TFW23_S_183,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,checked,,
TFW23_S_264_ANS23_School_26_Session0_45062,TFW23_S_264,TFW23_S_264,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_207_ANS23_School_26_Session0_45062,TFW23_S_207,TFW23_S_207,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_205_ANS23_School_26_Session0_45062,TFW23_S_205,TFW23_S_205,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_283_ANS23_School_26_Session0_45062,TFW23_S_283,TFW23_S_283,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_295_ANS23_School_26_Session0_45062,TFW23_S_295,TFW23_S_295,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_300_ANS23_School_26_Session0_45062,TFW23_S_300,TFW23_S_300,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_240_ANS23_School_26_Session0_45062,TFW23_S_240,TFW23_S_240,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_299_ANS23_School_26_Session0_45062,TFW23_S_299,TFW23_S_299,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_249_ANS23_School_26_Session0_45062,TFW23_S_249,TFW23_S_249,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_204_ANS23_School_26_Session0_45062,TFW23_S_204,TFW23_S_204,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_165_ANS23_School_26_Session0_45062,TFW23_S_165,TFW23_S_165,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_220_ANS23_School_26_Session0_45062,TFW23_S_220,TFW23_S_220,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_208_ANS23_School_26_Session0_45062,TFW23_S_208,TFW23_S_208,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,,,
TFW23_S_162_ANS23_School_26_Session0_45062,TFW23_S_162,TFW23_S_162,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_202_ANS23_School_26_Session0_45062,TFW23_S_202,TFW23_S_202,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_196_ANS23_School_26_Session0_45062,TFW23_S_196,TFW23_S_196,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_29,SPV23_S_29,,,
TFW23_S_219_ANS23_School_26_Session0_45062,TFW23_S_219,TFW23_S_219,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_190_ANS23_School_26_Session0_45062,TFW23_S_190,TFW23_S_190,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,checked,,
TFW23_S_267_ANS23_School_26_Session0_45062,TFW23_S_267,TFW23_S_267,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_273_ANS23_School_26_Session0_45062,TFW23_S_273,TFW23_S_273,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_291_ANS23_School_26_Session0_45062,TFW23_S_291,TFW23_S_291,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_234_ANS23_School_26_Session0_45062,TFW23_S_234,TFW23_S_234,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_259_ANS23_School_26_Session0_45062,TFW23_S_259,TFW23_S_259,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_252_ANS23_School_26_Session0_45062,TFW23_S_252,TFW23_S_252,0,2023,16/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_229_ANS23_School_26_Session1_45069,TFW23_S_229,TFW23_S_229,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_215_ANS23_School_26_Session1_45069,TFW23_S_215,TFW23_S_215,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_277_ANS23_School_26_Session1_45069,TFW23_S_277,TFW23_S_277,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_162_ANS23_School_26_Session1_45069,TFW23_S_162,TFW23_S_162,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_282_ANS23_School_26_Session1_45069,TFW23_S_282,TFW23_S_282,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_265_ANS23_School_26_Session1_45069,TFW23_S_265,TFW23_S_265,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_164_ANS23_School_26_Session1_45069,TFW23_S_164,TFW23_S_164,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_240_ANS23_School_26_Session1_45069,TFW23_S_240,TFW23_S_240,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_259_ANS23_School_26_Session1_45069,TFW23_S_259,TFW23_S_259,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_245_ANS23_School_26_Session1_45069,TFW23_S_245,TFW23_S_245,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_225_ANS23_School_26_Session1_45069,TFW23_S_225,TFW23_S_225,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_243_ANS23_School_26_Session1_45069,TFW23_S_243,TFW23_S_243,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_293_ANS23_School_26_Session1_45069,TFW23_S_293,TFW23_S_293,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_188_ANS23_School_26_Session1_45069,TFW23_S_188,TFW23_S_188,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,checked,,
TFW23_S_228_ANS23_School_26_Session1_45069,TFW23_S_228,TFW23_S_228,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_235_ANS23_School_26_Session1_45069,TFW23_S_235,TFW23_S_235,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_278_ANS23_School_26_Session1_45069,TFW23_S_278,TFW23_S_278,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_292_ANS23_School_26_Session1_45069,TFW23_S_292,TFW23_S_292,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_264_ANS23_School_26_Session1_45069,TFW23_S_264,TFW23_S_264,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_252_ANS23_School_26_Session1_45069,TFW23_S_252,TFW23_S_252,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_210_ANS23_School_26_Session1_45069,TFW23_S_210,TFW23_S_210,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_271_ANS23_School_26_Session1_45069,TFW23_S_271,TFW23_S_271,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_187_ANS23_School_26_Session1_45069,TFW23_S_187,TFW23_S_187,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,checked,,
TFW23_S_255_ANS23_School_26_Session1_45069,TFW23_S_255,TFW23_S_255,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_195_ANS23_School_26_Session1_45069,TFW23_S_195,TFW23_S_195,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_29,SPV23_S_29,,,
TFW23_S_275_ANS23_School_26_Session1_45069,TFW23_S_275,TFW23_S_275,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_166_ANS23_School_26_Session1_45069,TFW23_S_166,TFW23_S_166,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_300_ANS23_School_26_Session1_45069,TFW23_S_300,TFW23_S_300,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_232_ANS23_School_26_Session1_45069,TFW23_S_232,TFW23_S_232,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_262_ANS23_School_26_Session1_45069,TFW23_S_262,TFW23_S_262,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_250_ANS23_School_26_Session1_45069,TFW23_S_250,TFW23_S_250,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_207_ANS23_School_26_Session1_45069,TFW23_S_207,TFW23_S_207,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_163_ANS23_School_26_Session1_45069,TFW23_S_163,TFW23_S_163,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_248_ANS23_School_26_Session1_45069,TFW23_S_248,TFW23_S_248,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_279_ANS23_School_26_Session1_45069,TFW23_S_279,TFW23_S_279,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_239_ANS23_School_26_Session1_45069,TFW23_S_239,TFW23_S_239,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_266_ANS23_School_26_Session1_45069,TFW23_S_266,TFW23_S_266,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_165_ANS23_School_26_Session1_45069,TFW23_S_165,TFW23_S_165,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_192_ANS23_School_26_Session1_45069,TFW23_S_192,TFW23_S_192,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_29,SPV23_S_29,checked,,
TFW23_S_230_ANS23_School_26_Session1_45069,TFW23_S_230,TFW23_S_230,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_206_ANS23_School_26_Session1_45069,TFW23_S_206,TFW23_S_206,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_172_ANS23_School_26_Session1_45069,TFW23_S_172,TFW23_S_172,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_205_ANS23_School_26_Session1_45069,TFW23_S_205,TFW23_S_205,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_171_ANS23_School_26_Session1_45069,TFW23_S_171,TFW23_S_171,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_257_ANS23_School_26_Session1_45069,TFW23_S_257,TFW23_S_257,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_208_ANS23_School_26_Session1_45069,TFW23_S_208,TFW23_S_208,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,,,
TFW23_S_236_ANS23_School_26_Session1_45069,TFW23_S_236,TFW23_S_236,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_176_ANS23_School_26_Session1_45069,TFW23_S_176,TFW23_S_176,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_263_ANS23_School_26_Session1_45069,TFW23_S_263,TFW23_S_263,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_36,SPV23_S_36,,,
TFW23_S_198_ANS23_School_26_Session1_45069,TFW23_S_198,TFW23_S_198,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_29,SPV23_S_29,,,
TFW23_S_261_ANS23_School_26_Session1_45069,TFW23_S_261,TFW23_S_261,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_15,SPV23_S_15,,,
TFW23_S_272_ANS23_School_26_Session1_45069,TFW23_S_272,TFW23_S_272,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_223_ANS23_School_26_Session1_45069,TFW23_S_223,TFW23_S_223,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_288_ANS23_School_26_Session1_45069,TFW23_S_288,TFW23_S_288,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_216_ANS23_School_26_Session1_45069,TFW23_S_216,TFW23_S_216,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_289_ANS23_School_26_Session1_45069,TFW23_S_289,TFW23_S_289,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_178_ANS23_School_26_Session1_45069,TFW23_S_178,TFW23_S_178,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_26,SPV23_S_26,checked,,
TFW23_S_242_ANS23_School_26_Session1_45069,TFW23_S_242,TFW23_S_242,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_281_ANS23_School_26_Session1_45069,TFW23_S_281,TFW23_S_281,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_34,SPV23_S_34,,,
TFW23_S_233_ANS23_School_26_Session1_45069,TFW23_S_233,TFW23_S_233,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_219_ANS23_School_26_Session1_45069,TFW23_S_219,TFW23_S_219,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_167_ANS23_School_26_Session1_45069,TFW23_S_167,TFW23_S_167,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_217_ANS23_School_26_Session1_45069,TFW23_S_217,TFW23_S_217,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_170_ANS23_School_26_Session1_45069,TFW23_S_170,TFW23_S_170,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
TFW23_S_189_ANS23_School_26_Session1_45069,TFW23_S_189,TFW23_S_189,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,checked,,
TFW23_S_202_ANS23_School_26_Session1_45069,TFW23_S_202,TFW23_S_202,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_09,SPV23_S_09,,,
TFW23_S_222_ANS23_School_26_Session1_45069,TFW23_S_222,TFW23_S_222,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_22,SPV23_S_22,,,
TFW23_S_214_ANS23_School_26_Session1_45069,TFW23_S_214,TFW23_S_214,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_35,SPV23_S_35,,,
TFW23_S_241_ANS23_School_26_Session1_45069,TFW23_S_241,TFW23_S_241,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_16,SPV23_S_16,,,
TFW23_S_284_ANS23_School_26_Session1_45069,TFW23_S_284,TFW23_S_284,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_31,SPV23_S_31,,,
TFW23_S_203_ANS23_School_26_Session1_45069,TFW23_S_203,TFW23_S_203,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_28,SPV23_S_28,,,
TFW23_S_296_ANS23_School_26_Session1_45069,TFW23_S_296,TFW23_S_296,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_10,SPV23_S_10,,,
TFW23_S_168_ANS23_School_26_Session1_45069,TFW23_S_168,TFW23_S_168,1,2023,23/5/2023,ANS23_School_26,ANS23_School_26,SPV23_S_37,SPV23_S_37,checked,,
